ent_num,sdn_name,sdn_type,programs,remarks,title,call_sign,vessel_type,tonnage,gross_registered_tonnage,flag,vessel_owner
53878,AMOR,vessel,IRAN-EO13846,-0- ,TJMC800,Crude Oil Tanker,-0- ,-0- ,Cameroon,-0- ,Vessel Registration Identification IMO 9182291; MMSI 613884000; Linked To: VALIANT MARINE VENTURES FZE.
53883,VIRGO,vessel,IRAN-EO13846,-0- ,C5J448,Crude Oil Tanker,-0- ,-0- ,Gambia,-0- ,Vessel Registration Identification IMO 9236250; MMSI 629009436; Linked To: RISING PHOENIX PROVIDER NV.
53885,GLOBAL ELEGANCE,vessel,IRAN-EO13902,-0- ,E5U4389,Chemical/Oil Tanker,-0- ,-0- ,-0- ,-0- ,"Former Vessel Flag Cook Islands; Vessel Registration Identification IMO 9232955; MMSI 518998409; Linked To: BRAR, Jugwinder Singh."
53886,GLOBAL EMERALD,vessel,IRAN-EO13902,-0- ,3E2462,Products Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Registration Identification IMO 8982888; MMSI 352001105; Linked To: BRAR, Jugwinder Singh."
53887,GLOBAL PEAK,vessel,IRAN-EO13902,-0- ,3FBM7,Products Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Registration Identification IMO 9125712; MMSI 354117000; Linked To: BRAR, Jugwinder Singh."
53888,GLOBAL RANI,vessel,IRAN-EO13902,-0- ,T8A4955,Chemical/Oil Tanker,-0- ,-0- ,Palau,-0- ,"Vessel Registration Identification IMO 9136113; MMSI 511101535; Linked To: BRAR, Jugwinder Singh."
53889,GLOBAL STAR,vessel,IRAN-EO13902,-0- ,3FYM8,Chemical/Oil Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Registration Identification IMO 9164500; MMSI 354068000; Linked To: BRAR, Jugwinder Singh."
53890,GLOBAL ACE,vessel,IRAN-EO13902,-0- ,3FJW3,Chemical/Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9190078; MMSI 374808000; Linked To: GLORY INTERNATIONAL FZ-LLC.
53891,GLOBAL EVEREST,vessel,IRAN-EO13902,-0- ,3EUO4,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Registration Identification IMO 9125724; MMSI 352995000; Linked To: BRAR, Jugwinder Singh."
53892,GLOBAL ANGEL,vessel,IRAN-EO13902,-0- ,3FVC9,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9311309; MMSI 353283000; Linked To: GLORY INTERNATIONAL FZ-LLC.
53893,GLOBAL FALCON,vessel,IRAN-EO13902,-0- ,T8A4956,Chemical/Oil Tanker,-0- ,-0- ,Palau,-0- ,"Vessel Registration Identification IMO 9399167; MMSI 511101536; Linked To: BRAR, Jugwinder Singh."
53894,GLOBAL BEAUTY,vessel,IRAN-EO13902,-0- ,3E6819,Chemical/Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9221267; MMSI 352004530; Linked To: GLORY INTERNATIONAL FZ-LLC.
53895,GLOBAL MAHARANI,vessel,IRAN-EO13902,-0- ,8P2426,Oil Products Tanker,-0- ,-0- ,Barbados,-0- ,"Vessel Registration Identification IMO 9546708; MMSI 314932000; Linked To: BRAR, Jugwinder Singh."
53896,GLOBAL DIGNITY,vessel,IRAN-EO13902,-0- ,3E2062,Chemical/Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9309227; MMSI 352898795; Linked To: GLORY INTERNATIONAL FZ-LLC.
53897,GLORY STAR I,vessel,IRAN-EO13902,-0- ,3E4656,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Registration Identification IMO 9463528; MMSI 352002878; Linked To: BRAR, Jugwinder Singh."
53898,HARMONY,vessel,IRAN-EO13902,-0- ,8PVO9,Oil Products Tanker,-0- ,-0- ,Barbados,-0- ,"Vessel Registration Identification IMO 9397030; MMSI 314825000; Linked To: BRAR, Jugwinder Singh."
53899,GLOBAL EAGLE,vessel,IRAN-EO13902,-0- ,D6A3537,Chemical/Products Tanker,-0- ,-0- ,Comoros,-0- ,Vessel Registration Identification IMO 9422847; MMSI 620999538; Linked To: GLORY INTERNATIONAL FZ-LLC.
53900,GLOBAL HAWK,vessel,IRAN-EO13902,-0- ,E5U3877,Chemical/Oil Tanker,-0- ,-0- ,-0- ,-0- ,Former Vessel Flag Cook Islands; Vessel Registration Identification IMO 9422859; MMSI 518100966; Linked To: GLORY INTERNATIONAL FZ-LLC.
53901,OCEAN PRINCESS 1,vessel,IRAN-EO13902,-0- ,3EVR9,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Registration Identification IMO 8413306; MMSI 373094000; Linked To: BRAR, Jugwinder Singh."
53902,GLOBAL PEACE,vessel,IRAN-EO13902,-0- ,E5U3881,Oil Products Tanker,-0- ,-0- ,Cook Islands,-0- ,Vessel Registration Identification IMO 9555199; MMSI 518100969; Linked To: GLORY INTERNATIONAL FZ-LLC.
53903,CHIL 1,vessel,IRAN-EO13902,-0- ,C5J280,Chemical/Oil Tanker,-0- ,-0- ,Gambia,-0- ,Vessel Registration Identification IMO 9171498; MMSI 629009268; Linked To: GLORY INTERNATIONAL FZ-LLC.
53904,GLOBAL CREST,vessel,IRAN-EO13902,-0- ,3FHI8,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9113094; MMSI 372463000; Linked To: GLORY INTERNATIONAL FZ-LLC.
53905,GLOBAL ASPHALT,vessel,IRAN-EO13902,-0- ,3FZQ3,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9005338; MMSI 354816424; Linked To: GLOBAL TANKERS PRIVATE LIMITED.
53906,GLOBAL DOMINANCE,vessel,IRAN-EO13902,-0- ,V2YZ5,Bunkering Tanker,-0- ,-0- ,Antigua & Barbuda,-0- ,Vessel Registration Identification IMO 9672301; MMSI 305290000; Linked To: GLORY INTERNATIONAL FZ-LLC.
53907,MIRAGE,vessel,IRAN-EO13902,-0- ,8P2465,Chemical/Oil Tanker,-0- ,-0- ,Barbados,-0- ,Vessel Registration Identification IMO 9254422; MMSI 314963000; Linked To: GLORY INTERNATIONAL FZ-LLC.
53908,GLOBAL GENESIS,vessel,IRAN-EO13902,-0- ,E5U3771,Oil Products Tanker,-0- ,-0- ,-0- ,-0- ,Former Vessel Flag Cook Islands; Vessel Registration Identification IMO 9451501; MMSI 518100860; Linked To: GLOBAL TANKERS PRIVATE LIMITED.
53909,LUANDA 1,vessel,IRAN-EO13902,-0- ,3FWF5,Anchor Handling Vessel,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9372705; MMSI 357029000; Linked To: PRIME TANKERS LLC.
53910,NADIYA,vessel,IRAN-EO13902,-0- ,3E3423,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9118745; MMSI 352001151; Linked To: GLORY INTERNATIONAL FZ-LLC.
53911,PURNA,vessel,IRAN-EO13902,-0- ,C5J300,Oil Products Tanker,-0- ,-0- ,Gambia,-0- ,Vessel Registration Identification IMO 9176656; MMSI 629000928; a.k.a. 'SAMPURNA RAJYA'; Linked To: GLORY INTERNATIONAL FZ-LLC.
53916,SIMRAN,vessel,IRAN-EO13902,-0- ,HO4539,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9136644; MMSI 356762000; Linked To: GLOBAL TANKERS PRIVATE LIMITED.
53924,BESTLA,vessel,IRAN-EO13902,-0- ,3E6593,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9295593; MMSI 352003044; Linked To: BESTLA COMPANY LIMITED.
53925,EGRET,vessel,IRAN-EO13902,-0- ,3E2524,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Registration Identification IMO 9283801; MMSI 352001512; Linked To: DEXIANG SHIPPING CO., LIMITED."
53928,RANI,vessel,IRAN-EO13902,-0- ,3EED4,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9250907; MMSI 354907000; Linked To: STARBOARD SHIPPING INC.
53931,NYANTARA,vessel,IRAN-EO13902,-0- ,3E2243,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Registration Identification IMO 9242120; MMSI 352002259; Linked To: CIVIC CAPITAL SHIPPING INC.
54020,WHITE WHALE,vessel,SDGT,-0- ,H9HR,Crude/Oil Products Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9230426; MMSI 374932000; Linked To: GREAT SUCCESS SHIPPING CO."
54033,SARAH,vessel,SDGT,-0- ,D604004,LPG Tanker,-0- ,-0- ,Unknown,-0- ,"Former Vessel Flag Comoros; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Year of Build 1993; Vessel Registration Identification IMO 9014420; MMSI 620800004; Linked To: ZAAS SHIPPING & TRADING CO."
54042,MAISAN,vessel,SDGT,-0- ,3E4995,Products Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9289776; MMSI 352002675; Linked To: BAGSAK SHIPPING INC."
54050,ELOISE,vessel,IRAN-EO13846,-0- ,TRAD8,Crude Oil Tanker,-0- ,-0- ,Gabon,-0- ,Vessel Year of Build 2002; Vessel Registration Identification IMO 9233234; MMSI 626143000; Linked To: VROOM MARINE VENTURE FZE.
54118,THANE,vessel,IRAN-EO13902,-0- ,T7BR8,Crude Oil Tanker,-0- ,-0- ,San Marino,-0- ,Vessel Year of Build 2002; Vessel Registration Identification IMO 9237228; MMSI 268246702; Linked To: NISSHO LINES INCORPORATED.
54120,IMPALAS,vessel,IRAN-EO13902,-0- ,S9Z4,Crude Oil Tanker,-0- ,-0- ,Sao Tome & Principe,-0- ,Vessel Year of Build 1999; Vessel Registration Identification IMO 9171448; MMSI 668116257; Linked To: EMBRACE QUE LIMITED.
54144,STAR TWINKLE 6,vessel,IRAN-EO13902,-0- ,3E5173,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2004; Vessel Registration Identification IMO 9256987; MMSI 352003519; Linked To: STAR TWINKLE SHIPPING LIMITED.
54145,LAMD,vessel,IRAN-EO13902,-0- ,3E6106,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Year of Build 2007; Vessel Registration Identification IMO 9320843; MMSI 352003859; Linked To: HONG KONG PRIME TRADING CO., LIMITED."
54146,SKADI,vessel,IRAN-EO13902,-0- ,HPPN,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2001; Vessel Registration Identification IMO 9230971; MMSI 352421000; Linked To: SKADI LIMITED.
54147,BIG MAG,vessel,IRAN-EO13902,-0- ,HORS,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2002; Vessel Registration Identification IMO 9263215; MMSI 356336000; Linked To: PROPITIOUS FOREVER TRADING CO LTD.
54177,BALU,vessel,SDGT,-0- ,TJM0133,Floating Storage Tanker,-0- ,-0- ,Cameroon,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9235244; MMSI 613469620; Linked To: FORSAL CHARTERING CORPORATION."
54179,ROC,vessel,SDGT,-0- ,3E6750,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Registration Identification IMO 9275660; MMSI 352004455; Linked To: FINE SANMATA SHIPPING CO., LIMITED."
54276,THEMIS,vessel,IRAN-EO13902,-0- ,3EFU8,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2002; Vessel Registration Identification IMO 9264570; MMSI 353744000; Linked To: THEMIS LIMITED.
54295,FOTIS,vessel,IRAN-EO13902,-0- ,D6A3948,LPG Tanker,-0- ,-0- ,Comoros,-0- ,Vessel Year of Build 2006; Vessel Registration Identification IMO 9306548; MMSI 620999948; Linked To: FOTIS LINES INCORPORATED.
54318,VIZURI,vessel,IRAN-EO13902,-0- ,TJMC707,Crude Oil Tanker,-0- ,-0- ,Cameroon,-0- ,Vessel Year of Build 2000; Vessel Registration Identification IMO 9197909; MMSI 613742000; Linked To: EGIR SHIPPING LTD.
54320,HONESTAR,vessel,NPWMD] [IFSR,-0- ,3E5884,Bulk Carrier,-0- ,-0- ,Unknown,-0- ,Former Vessel Flag Panama; Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Year of Build 1999; Vessel Registration Identification IMO 9187368; MMSI 352003792; Linked To: UNICO SHIPPING CO LTD.
54336,BIANCA JOYSEL,vessel,IRAN-EO13902,-0- ,3E2106,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2002; Vessel Registration Identification IMO 9196632; MMSI 352001069; Linked To: BETENSH GLOBAL INVESTMENT LIMITED AND DONG DONG SHIPPING LIMITED.
54341,ARES,vessel,IRAN-EO13902,-0- ,E5U3903,Crude Oil Tanker,-0- ,-0- ,Cook Islands,-0- ,Vessel Year of Build 1999; Vessel Registration Identification IMO 9174397; MMSI 518100992; Linked To: ARES SHIPPING LIMITED.
54342,GIANT,vessel,IRAN-EO13902,-0- ,VRUF3,Crude Oil Tanker,-0- ,-0- ,Hong Kong,-0- ,Other Vessel Flag China; Vessel Year of Build 2003; Vessel Registration Identification IMO 9238868; MMSI 477722100; Linked To: REGAL LIBERTY LIMITED.
54343,KONGM,vessel,IRAN-EO13902,-0- ,3E5132,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2003; Vessel Registration Identification IMO 9256975; MMSI 353529000; Linked To: HONG KONG HANGSHUN SHIPPING LIMITED.
54344,ADELINE G,vessel,IRAN-EO13902,-0- ,3E3513,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Year of Build 2003; Vessel Registration Identification IMO 9234666; MMSI 352002297; Linked To: U BEACON SHIPPING CO., LIMITED."
54403,GAS MARYAM,vessel,SDGT,-0- ,T8A4824,LPG Tanker,-0- ,-0- ,Palau,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Year of Build 1996; Vessel Registration Identification IMO 9108099; MMSI 511101457; Linked To: DIMA SHIPPING AND TRADING COMPANY."
54405,ATILA,vessel,SDGT,-0- ,TJM0033,Crude Oil Tanker,-0- ,-0- ,Cameroon,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Year of Build 2003; Vessel Registration Identification IMO 9262754; MMSI 613769400; Linked To: GRAT SHIPPING CO LTD."
54408,ELIZABET,vessel,SDGT,-0- ,TJMC263,Crude Oil Tanker,-0- ,-0- ,Cameroon,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Year of Build 2000; Vessel Registration Identification IMO 9216717; MMSI 613001301; Linked To: WHITE SANDS SHIPMANAGEMENT CORP."
54410,DIJILAH,vessel,IRAN-EO13902,-0- ,V7A2015,Crude Oil Tanker,-0- ,-0- ,Marshall Islands,-0- ,Vessel Year of Build 2019; Vessel Registration Identification IMO 9829629; MMSI 538008147; Linked To: VS TANKERS FREE ZONE ENTITY - F.Z.E DMCC BRANCH.
54419,RIEVERIA I,vessel,IRAN-EO13846,-0- ,T7BC7,Crude Oil Tanker,-0- ,-0- ,San Marino,-0- ,Vessel Year of Build 2004; Vessel Registration Identification IMO 9286229; MMSI 268245201; Linked To: ISLE INNOVATION INC.
54423,BATELEUR,vessel,IRAN-EO13846,-0- ,HOA5120,LPG Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 1995; Vessel Registration Identification IMO 9045807; MMSI 352980786; Linked To: SAI SABURI CONSULTING SERVICES PRIVATE LIMITED.
54424,NEEL,vessel,IRAN-EO13846,-0- ,3E2234,LPG Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 1998; Vessel Registration Identification IMO 9157478; MMSI 352002246; Linked To: SAI SABURI CONSULTING SERVICES PRIVATE LIMITED.
54425,ARTEMIS III,vessel,IRAN-EO13846,-0- ,HQZY4,Crude Oil Tanker,-0- ,-0- ,Honduras,-0- ,Vessel Year of Build 1996; Vessel Registration Identification IMO 9102241; MMSI 334983000; Linked To: BREEZE MARINE ASSET MANAGEMENT INC.
54507,VALENTE,vessel,SDGT,-0- ,T8A4170,Crude Oil Tanker,-0- ,-0- ,Palau,-0- ,"Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Year of Build 2005; Vessel Registration Identification IMO 9298272; MMSI 511100949; Linked To: BEST WAY TANKER CORP."
54542,ATLANTIS MZ,vessel,SDGT,-0- ,D604003,Crude Oil Tanker,-0- ,-0- ,Unknown,-0- ,"Former Vessel Flag Comoros; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; Vessel Year of Build 2000; Vessel Registration Identification IMO 9218181; MMSI 620800003; Linked To: ATLANTIS M. SHIPPING CO."
54785,TRIS GAS,vessel,IRAN-EO13902,-0- ,TJMC52,LPG Tanker,-0- ,-0- ,Cameroon,-0- ,Vessel Year of Build 1992; Vessel Registration Identification IMO 9041655; MMSI 613003596; Linked To: WESER SHIPPING INC.
54791,XANTE,vessel,IRAN-EO13902,-0- ,3E2584,Asphalt/Bitumen Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2010; Vessel Registration Identification IMO 9554834; MMSI 352001745; Linked To: XANTE LINE INC.
54795,YUG,vessel,IRAN-EO13902,-0- ,D6A3316,Crude Oil Tanker,-0- ,-0- ,Comoros,-0- ,Vessel Year of Build 2005; Vessel Registration Identification IMO 9288875; MMSI 620999317; a.k.a. 'MUR'; Linked To: YUG SHIPPING INC.
54796,ZALE,vessel,IRAN-EO13902,-0- ,3E3740,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2006; Vessel Registration Identification IMO 9321718; MMSI 352001929; Linked To: ZALE SHIPPING INC.
54799,URANUS,vessel,IRAN-EO13902,-0- ,D5YQ2,Crude Oil Tanker,-0- ,-0- ,Tanzania,-0- ,"Other Vessel Flag Liberia; Vessel Year of Build 2002; Vessel Registration Identification IMO 9248485; MMSI 636014160; Linked To: SHAMKHANI, Mohammad Hossein."
54801,TAGOR,vessel,IRAN-EO13902,-0- ,3E2235,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2005; Vessel Registration Identification IMO 9282481; MMSI 352002249; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54804,ABHRA,vessel,IRAN-EO13902,-0- ,3E4045,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2004; Vessel Registration Identification IMO 9282041; MMSI 352001312; Linked To: NEO SHIPPING INC.
54805,APATE,vessel,IRAN-EO13902,-0- ,3E3783,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2009; Vessel Registration Identification IMO 9433016; MMSI 352002102; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54806,NEMRUT,vessel,IRAN-EO13902,-0- ,5LKI8,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2009; Vessel Registration Identification IMO 9439541; MMSI 636022766; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54807,OMNI,vessel,IRAN-EO13902,-0- ,3E2785,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,"Vessel Year of Build 2008; Vessel Registration Identification IMO 9400980; MMSI 352001876; Linked To: SHAMKHANI, Mohammad Hossein."
54808,AETHER,vessel,IRAN-EO13902,-0- ,3E2221,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2007; Vessel Registration Identification IMO 9328170; MMSI 352002230; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54809,TOA PAYOH,vessel,IRAN-EO13902,-0- ,3E3823,Chemical/Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2005; Vessel Registration Identification IMO 9298492; MMSI 352002149; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54811,BRIONT,vessel,IRAN-EO13902,-0- ,3E3821,Chemical/Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2003; Vessel Registration Identification IMO 9252955; MMSI 352002147; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54813,MANASLU,vessel,IRAN-EO13902,-0- ,3E3794,Chemical/Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2008; Vessel Registration Identification IMO 9388027; MMSI 352002116; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54815,TASSOS,vessel,IRAN-EO13902,-0- ,5LKI6,Crude Oil Tanker,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2009; Vessel Registration Identification IMO 9408695; MMSI 636022764; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54817,CHARMINAR,vessel,IRAN-EO13902,-0- ,3E2245,Chemical/Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2006; Vessel Registration Identification IMO 9318022; MMSI 352002261; Linked To: ALGAE SHIP CHARTER - FZCO.
54820,EVENTIN,vessel,IRAN-EO13902,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Unknown,-0- ,Former Vessel Flag Panama; Vessel Year of Build 2006; Vessel Registration Identification IMO 9308065; Linked To: ALGAE SHIP CHARTER - FZCO.
54823,SIMBA,vessel,IRAN-EO13902,-0- ,5LDC3,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2015; Vessel Registration Identification IMO 9719862; MMSI 636021266; Linked To: MARVISE SMC DMCC.
54825,STAR,vessel,IRAN-EO13902,-0- ,5LAS4,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2009; Vessel Registration Identification IMO 9436484; MMSI 636020787; Linked To: MARVISE SMC DMCC.
54827,TEX,vessel,IRAN-EO13902,-0- ,5LEL8,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2003; Vessel Registration Identification IMO 9246322; MMSI 636021547; Linked To: MARVISE SMC DMCC.
54828,TIMON,vessel,IRAN-EO13902,-0- ,A8TH7,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2009; Vessel Registration Identification IMO 9415844; MMSI 636021306; Linked To: MARVISE SMC DMCC.
54830,YOGI,vessel,IRAN-EO13902,-0- ,D5ZZ2,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2006; Vessel Registration Identification IMO 9307009; MMSI 636020609; Linked To: MARVISE SMC DMCC.
54831,ZAGOR,vessel,IRAN-EO13902,-0- ,5LAV8,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2006; Vessel Registration Identification IMO 9313242; MMSI 636020813; Linked To: MARVISE SMC DMCC.
54837,VANI,vessel,IRAN-EO13902,-0- ,T7BR2,Crude Oil Tanker,-0- ,-0- ,San Marino,-0- ,Vessel Year of Build 2004; Vessel Registration Identification IMO 9264881; MMSI 268246102; Linked To: MARVISE SMC DMCC.
54844,ELKE,vessel,IRAN-EO13902,-0- ,T8A3562,LPG Tanker,-0- ,-0- ,Palau,-0- ,Vessel Year of Build 1993; Vessel Registration Identification IMO 9012886; MMSI 511100419; Linked To: NOVA LINES INC.
54865,DHANU,vessel,IRAN-EO13902,-0- ,V4BP4,Container Ship,-0- ,-0- ,St. Kitts and Nevis,-0- ,Vessel Year of Build 2001; Vessel Registration Identification IMO 9122473; MMSI 341652000; Linked To: REEL SHIPPING L.L.C.
54866,AEOLUS,vessel,IRAN-EO13902,-0- ,5LBD8,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 1996; Vessel Registration Identification IMO 9088524; MMSI 636020878; Linked To: REEL SHIPPING L.L.C.
54868,CERUS,vessel,IRAN-EO13902,-0- ,V4EL4,Container Ship,-0- ,-0- ,St. Kitts and Nevis,-0- ,Vessel Year of Build 2003; Vessel Registration Identification IMO 9259408; MMSI 341988000; Linked To: REEL SHIPPING L.L.C.
54869,ACE,vessel,IRAN-EO13902,-0- ,J8B6221,Container Ship,-0- ,-0- ,St. Vincent and Grenadines,-0- ,Vessel Year of Build 2001; Vessel Registration Identification IMO 9228538; MMSI 376846000; Linked To: REEL SHIPPING L.L.C.
54871,ROB,vessel,IRAN-EO13902,-0- ,D5UB5,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2001; Vessel Registration Identification IMO 9236652; MMSI 636019341; Linked To: REEL SHIPPING L.L.C.
54873,GAUJA,vessel,IRAN-EO13902,-0- ,3EKS9,Container Ship,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2006; Vessel Registration Identification IMO 9348493; MMSI 372818000; Linked To: REEL SHIPPING L.L.C.
54876,TB ANPING,vessel,IRAN-EO13902,-0- ,5LOW5,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2002; Vessel Registration Identification IMO 9237084; MMSI 636023677; Linked To: REEL SHIPPING L.L.C.
54889,IRIS,vessel,IRAN-EO13902,-0- ,T8A3438,Crude Oil Tanker,-0- ,-0- ,Palau,-0- ,Vessel Year of Build 2002; Vessel Registration Identification IMO 9247778; MMSI 511100321; Linked To: MEUSE SHIPPING INC.
54891,YODAN,vessel,IRAN-EO13902,-0- ,YJQZ9,Crude Oil Tanker,-0- ,-0- ,Vanuatu,-0- ,Vessel Year of Build 2005; Vessel Registration Identification IMO 9304356; MMSI 577006000; Linked To: BACKSTREET PALM CORP.
54900,ETHERA,vessel,IRAN-EO13902,-0- ,3E3798,Chemical/Oil Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2008; Vessel Registration Identification IMO 9387279; MMSI 352002120; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54904,MISHELL,vessel,IRAN-EO13902,-0- ,3E3825,Chemical/Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2008; Vessel Registration Identification IMO 9332315; MMSI 352002151; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54905,MYRA,vessel,IRAN-EO13902,-0- ,3E2188,Oil Products Tanker,-0- ,-0- ,Panama,-0- ,Vessel Year of Build 2006; Vessel Registration Identification IMO 9336490; MMSI 352002021; Linked To: THE ZULU SHIPS MANAGEMENT AND OPERATION - SOLE PROPRIETORSHIP L.L.C.
54906,BIGLI,vessel,IRAN-EO13902,-0- ,D5ZP3,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2005; Vessel Registration Identification IMO 9307047; MMSI 636020524; Linked To: MARVISE SMC DMCC.
54907,BERTIE,vessel,IRAN-EO13902,-0- ,5LAO6,Container Ship,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2003; Vessel Registration Identification IMO 9241487; MMSI 636020758; Linked To: MARVISE SMC DMCC.
54908,ANTARES I,vessel,IRAN-EO13902,-0- ,5LJ06,Oil Products Tanker,-0- ,-0- ,Liberia,-0- ,Vessel Year of Build 2008; Vessel Registration Identification IMO 9382073; MMSI 636022596; Linked To: ALGAE SHIP CHARTER - FZCO.
